"CU_ID","Species","Stock","Year","DataType","RelLBM","AbsLBM","LongTrend","PercChange","ProbDeclBelowLBM","Percentile","RelUBM","AbsUBM","RelAbd","AbsAbd","NumStdMetrics","Value"
"CO-48","Coho","Middle Fraser",1999,"Abs_Abd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"CO-48","Coho","Middle Fraser",2000,"Abs_Abd","Green","Amber",NA,NA,NA,NA,"Green","Amber","Green","Amber",4,3110.58934265413
"CO-48","Coho","Middle Fraser",2001,"Abs_Abd","Green","Amber",NA,NA,NA,NA,"Green","Amber","Green","Amber",4,3321.22286398679
"CO-48","Coho","Middle Fraser",2002,"Abs_Abd","Green","Amber",NA,NA,NA,NA,"Green","Amber","Green","Amber",4,4509.46097067664
"CO-48","Coho","Middle Fraser",2003,"Abs_Abd","Green","Amber",NA,NA,NA,NA,"Green","Amber","Green","Amber",4,4484.86980917762
"CO-48","Coho","Middle Fraser",2004,"Abs_Abd","Green","Amber",NA,NA,NA,NA,"Green","Amber","Green","Amber",4,4178.89318084991
"CO-48","Coho","Middle Fraser",2005,"Abs_Abd","Green","Amber",NA,NA,NA,NA,"Green","Amber","Green","Amber",4,3411.04850927995
"CO-48","Coho","Middle Fraser",2006,"Abs_Abd","Green","Amber",NA,NA,NA,NA,"Green","Amber","Green","Amber",4,2384.38658796537
"CO-48","Coho","Middle Fraser",2007,"Abs_Abd","Green","Amber",NA,NA,NA,NA,"Green","Amber","Green","Amber",4,3049.52169018256
"CO-48","Coho","Middle Fraser",2008,"Abs_Abd","Green","Amber",NA,NA,NA,NA,"Green","Amber","Green","Amber",4,2666.83920936342
"CO-48","Coho","Middle Fraser",2009,"Abs_Abd","Green","Amber",NA,"Amber",NA,NA,"Green","Amber","Green","Amber",5,3227.43497125302
"CO-48","Coho","Middle Fraser",2010,"Abs_Abd","Green","Amber",NA,"Red",NA,NA,"Green","Amber","Green","Amber",5,2510.8852808621
"CO-48","Coho","Middle Fraser",2011,"Abs_Abd","Green","Amber",NA,"Red",NA,NA,"Green","Amber","Green","Amber",5,3486.65144838857
"CO-48","Coho","Middle Fraser",2012,"Abs_Abd","Green","Amber","Green","Green",NA,NA,"Green","Amber","Green","Amber",6,5078.75995007693
"CO-48","Coho","Middle Fraser",2013,"Abs_Abd","Green","Amber","Green","Green",NA,NA,"Green","Amber","Green","Amber",6,6871.99987712562
"CO-48","Coho","Middle Fraser",2014,"Abs_Abd","Green","Amber","Green","Green",NA,"Green","Green","Amber","Green","Amber",6,6447.1635464776
"CO-48","Coho","Middle Fraser",2015,"Abs_Abd","Green","Amber","Green","Green",NA,"Green","Green","Amber","Green","Amber",6,3706.28935592018
"CO-48","Coho","Middle Fraser",2016,"Abs_Abd","Green","Amber","Green","Green",NA,"Green","Green","Amber","Green","Amber",6,3904.77797989366
"CO-48","Coho","Middle Fraser",2017,"Abs_Abd","Green","Amber","Green","Green",NA,"Green","Green","Amber","Green","Amber",6,4037.34216846112
"CO-48","Coho","Middle Fraser",2018,"Abs_Abd","Green","Amber","Green","Green",NA,"Green","Green","Amber","Green","Amber",6,5564.00153049852
"CO-48","Coho","Middle Fraser",2019,"Abs_Abd","Green","Amber","Green","Green",NA,"Green","Green","Amber","Green","Amber",6,3382.51340381776
"CO-48","Coho","Middle Fraser",2020,"Abs_Abd","Green","Amber","Green","Amber",NA,"Green","Green","Amber","Green","Amber",6,4239.75043861626
"CO-48","Coho","Middle Fraser",2021,"Abs_Abd","Green","Amber","Green","Amber",NA,"Green","Green","Amber","Green","Amber",6,6286.83949255997
"CO-48","Coho","Middle Fraser",2022,"Abs_Abd","Green","Green","Green","Green",NA,"Green","Green","Green","Green","Green",6,10815.697555278
"CO-48","Coho","Middle Fraser",2023,"Abs_Abd","Green","Green","Green","Green",NA,"Green","Green","Green","Green","Green",6,13902.7024669729
"CO-05","Coho","Fraser Canyon",1995,"Abs_Abd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"CO-05","Coho","Fraser Canyon",1996,"Abs_Abd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"CO-05","Coho","Fraser Canyon",1997,"Abs_Abd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"CO-05","Coho","Fraser Canyon",1998,"Abs_Abd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"CO-05","Coho","Fraser Canyon",1999,"Abs_Abd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"CO-05","Coho","Fraser Canyon",2000,"Abs_Abd","Green","Amber",NA,NA,NA,NA,"Green","Amber","Green","Amber",4,3932.36600273017
"CO-05","Coho","Fraser Canyon",2001,"Abs_Abd","Green","Amber",NA,NA,NA,NA,"Green","Amber","Green","Amber",4,4051.40266009567
"CO-05","Coho","Fraser Canyon",2002,"Abs_Abd","Green","Amber",NA,NA,NA,NA,"Green","Amber","Green","Amber",4,3957.2438507379
"CO-05","Coho","Fraser Canyon",2003,"Abs_Abd","Green","Amber",NA,NA,NA,NA,"Green","Amber","Green","Amber",4,4698.83824407914
"CO-05","Coho","Fraser Canyon",2004,"Abs_Abd","Green","Amber",NA,NA,NA,NA,"Green","Amber","Green","Amber",4,4672.72425556552
"CO-05","Coho","Fraser Canyon",2005,"Abs_Abd","Green","Amber",NA,NA,NA,NA,"Green","Amber","Green","Amber",4,3928.9297660922
"CO-05","Coho","Fraser Canyon",2006,"Abs_Abd","Green","Amber",NA,NA,NA,NA,"Green","Amber","Green","Amber",4,2775.65313804033
"CO-05","Coho","Fraser Canyon",2007,"Abs_Abd","Green","Amber",NA,NA,NA,NA,"Green","Amber","Green","Amber",4,2152.61909444777
"CO-05","Coho","Fraser Canyon",2008,"Abs_Abd","Green","Amber",NA,NA,NA,NA,"Green","Amber","Green","Amber",4,1710.29008108492
"CO-05","Coho","Fraser Canyon",2009,"Abs_Abd","Green","Amber",NA,"Red",NA,NA,"Green","Amber","Green","Amber",5,1930.44174126197
"CO-05","Coho","Fraser Canyon",2010,"Abs_Abd","Green","Amber",NA,"Red",NA,NA,"Green","Amber","Green","Amber",5,1801.77031674243
"CO-05","Coho","Fraser Canyon",2011,"Abs_Abd","Green","Amber",NA,"Red",NA,NA,"Green","Amber","Green","Amber",5,2540.21326892579
"CO-05","Coho","Fraser Canyon",2012,"Abs_Abd","Green","Amber","Green","Red",NA,NA,"Green","Amber","Green","Amber",6,3315.96700257407
"CO-05","Coho","Fraser Canyon",2013,"Abs_Abd","Green","Amber","Green","Green",NA,NA,"Green","Amber","Green","Amber",6,4454.31665883533
"CO-05","Coho","Fraser Canyon",2014,"Abs_Abd","Green","Amber","Green","Green",NA,"Green","Green","Amber","Green","Amber",6,3073.85475446657
"CO-05","Coho","Fraser Canyon",2015,"Abs_Abd","Green","Amber","Red","Green",NA,"Amber","Green","Amber","Green","Amber",6,1258.09163701176
"CO-05","Coho","Fraser Canyon",2016,"Abs_Abd","Amber","Red","Red","Red",NA,"Red","Amber","Red","Amber","Red",6,753.56487170277
"CO-05","Coho","Fraser Canyon",2017,"Abs_Abd","Amber","Red","Red","Red",NA,"Red","Amber","Red","Amber","Red",6,877.891923745936
"CO-05","Coho","Fraser Canyon",2018,"Abs_Abd","Green","Amber","Green","Red",NA,"Red","Green","Amber","Green","Amber",6,2114.12562671855
"CO-05","Coho","Fraser Canyon",2019,"Abs_Abd","Green","Amber","Green","Red",NA,"Red","Green","Amber","Green","Amber",6,2983.13504685334
"CO-05","Coho","Fraser Canyon",2020,"Abs_Abd","Green","Amber","Green","Amber",NA,"Green","Green","Amber","Green","Amber",6,4398.36073377147
"CO-05","Coho","Fraser Canyon",2021,"Abs_Abd","Green","Amber","Green","Green",NA,"Green","Green","Amber","Green","Amber",6,3449.7830355191
"CO-05","Coho","Fraser Canyon",2022,"Abs_Abd","Green","Amber","Green","Green",NA,"Green","Green","Amber","Green","Amber",6,4324.56077404444
"CO-05","Coho","Fraser Canyon",2023,"Abs_Abd","Green","Amber","Green","Green",NA,"Green","Green","Amber","Green","Amber",6,4450.84795691331
"CO-07","Coho","Lower Thompson",1995,"Abs_Abd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"CO-07","Coho","Lower Thompson",1996,"Abs_Abd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"CO-07","Coho","Lower Thompson",1997,"Abs_Abd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"CO-07","Coho","Lower Thompson",1998,"Abs_Abd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"CO-07","Coho","Lower Thompson",1999,"Abs_Abd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"CO-07","Coho","Lower Thompson",2000,"Abs_Abd","Red","Amber",NA,NA,NA,NA,"Red","Amber","Red","Amber",4,1179.6361973381
"CO-07","Coho","Lower Thompson",2001,"Abs_Abd","Amber","Amber",NA,NA,NA,NA,"Amber","Amber","Amber","Amber",4,2557.81085638656
"CO-07","Coho","Lower Thompson",2002,"Abs_Abd","Green","Amber",NA,NA,NA,NA,"Green","Amber","Green","Amber",4,3946.82568366217
"CO-07","Coho","Lower Thompson",2003,"Abs_Abd","Green","Amber",NA,NA,NA,NA,"Green","Amber","Green","Amber",4,3624.69030727262
"CO-07","Coho","Lower Thompson",2004,"Abs_Abd","Amber","Amber",NA,NA,NA,NA,"Amber","Amber","Amber","Amber",4,2986.47040844298
"CO-07","Coho","Lower Thompson",2005,"Abs_Abd","Red","Amber",NA,NA,NA,NA,"Red","Amber","Red","Amber",4,2051.88705874973
"CO-07","Coho","Lower Thompson",2006,"Abs_Abd","Red","Amber",NA,NA,NA,NA,"Red","Amber","Red","Amber",4,1747.1906161443
"CO-07","Coho","Lower Thompson",2007,"Abs_Abd","Amber","Amber",NA,NA,NA,NA,"Amber","Amber","Amber","Amber",4,2628.41135148187
"CO-07","Coho","Lower Thompson",2008,"Abs_Abd","Green","Amber",NA,NA,NA,NA,"Green","Amber","Green","Amber",4,3194.30657877991
"CO-07","Coho","Lower Thompson",2009,"Abs_Abd","Green","Amber",NA,"Green",NA,NA,"Green","Amber","Green","Amber",5,4907.54340936128
"CO-07","Coho","Lower Thompson",2010,"Abs_Abd","Green","Amber",NA,"Green",NA,NA,"Green","Amber","Green","Amber",5,5277.06332585196
"CO-07","Coho","Lower Thompson",2011,"Abs_Abd","Green","Amber",NA,"Green",NA,NA,"Green","Amber","Green","Amber",5,6513.50025310631
"CO-07","Coho","Lower Thompson",2012,"Abs_Abd","Green","Amber","Green","Green",NA,NA,"Green","Amber","Green","Amber",6,9113.92744963265
"CO-07","Coho","Lower Thompson",2013,"Abs_Abd","Green","Amber","Green","Green",NA,NA,"Green","Amber","Green","Amber",6,9154.79398515279
"CO-07","Coho","Lower Thompson",2014,"Abs_Abd","Green","Amber","Green","Green",NA,"Green","Green","Amber","Green","Amber",6,9177.13907365194
"CO-07","Coho","Lower Thompson",2015,"Abs_Abd","Green","Amber","Green","Green",NA,"Green","Green","Amber","Green","Amber",6,6948.81750045366
"CO-07","Coho","Lower Thompson",2016,"Abs_Abd","Green","Amber","Green","Green",NA,"Green","Green","Amber","Green","Amber",6,8050.78169897038
"CO-07","Coho","Lower Thompson",2017,"Abs_Abd","Green","Amber","Green","Green",NA,"Green","Green","Amber","Green","Amber",6,6608.85810845155
"CO-07","Coho","Lower Thompson",2018,"Abs_Abd","Green","Amber","Green","Green",NA,"Green","Green","Amber","Green","Amber",6,7442.67221234677
"CO-07","Coho","Lower Thompson",2019,"Abs_Abd","Green","Amber","Green","Green",NA,"Green","Green","Amber","Green","Amber",6,6341.2082893794
"CO-07","Coho","Lower Thompson",2020,"Abs_Abd","Green","Green","Green","Green",NA,"Green","Green","Green","Green","Green",6,10269.2682324469
"CO-07","Coho","Lower Thompson",2021,"Abs_Abd","Green","Green","Green","Green",NA,"Green","Green","Green","Green","Green",6,14099.1154743353
"CO-07","Coho","Lower Thompson",2022,"Abs_Abd","Green","Green","Green","Green",NA,"Green","Green","Green","Green","Green",6,16203.4029297668
"CO-07","Coho","Lower Thompson",2023,"Abs_Abd","Green","Green","Green","Green",NA,"Green","Green","Green","Green","Green",6,13948.9874864456
"CO-09","Coho","North Thompson",1995,"Abs_Abd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"CO-09","Coho","North Thompson",1996,"Abs_Abd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"CO-09","Coho","North Thompson",1997,"Abs_Abd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"CO-09","Coho","North Thompson",1998,"Abs_Abd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"CO-09","Coho","North Thompson",1999,"Abs_Abd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"CO-09","Coho","North Thompson",2000,"Abs_Abd","Green","Amber",NA,NA,NA,NA,"Green","Amber","Green","Amber",4,8595.55293571895
"CO-09","Coho","North Thompson",2001,"Abs_Abd","Green","Green",NA,NA,NA,NA,"Green","Green","Green","Green",4,12012.3921862936
"CO-09","Coho","North Thompson",2002,"Abs_Abd","Green","Green",NA,NA,NA,NA,"Green","Green","Green","Green",4,14799.234033027
"CO-09","Coho","North Thompson",2003,"Abs_Abd","Green","Green",NA,NA,NA,NA,"Green","Green","Green","Green",4,14927.9491224366
"CO-09","Coho","North Thompson",2004,"Abs_Abd","Green","Green",NA,NA,NA,NA,"Green","Green","Green","Green",4,11009.374417658
"CO-09","Coho","North Thompson",2005,"Abs_Abd","Green","Amber",NA,NA,NA,NA,"Green","Amber","Green","Amber",4,6679.54249558904
"CO-09","Coho","North Thompson",2006,"Abs_Abd","Green","Amber",NA,NA,NA,NA,"Green","Amber","Green","Amber",4,5470.99950074343
"CO-09","Coho","North Thompson",2007,"Abs_Abd","Green","Amber",NA,NA,NA,NA,"Green","Amber","Green","Amber",4,7295.34358754793
"CO-09","Coho","North Thompson",2008,"Abs_Abd","Green","Amber",NA,NA,NA,NA,"Green","Amber","Green","Amber",4,6867.06151542707
"CO-09","Coho","North Thompson",2009,"Abs_Abd","Green","Amber",NA,"Red",NA,NA,"Green","Amber","Green","Amber",5,9340.00383389956
"CO-09","Coho","North Thompson",2010,"Abs_Abd","Green","Amber",NA,"Red",NA,NA,"Green","Amber","Green","Amber",5,7324.05875708491
"CO-09","Coho","North Thompson",2011,"Abs_Abd","Green","Amber",NA,"Red",NA,NA,"Green","Amber","Green","Amber",5,9650.54995345535
"CO-09","Coho","North Thompson",2012,"Abs_Abd","Green","Green","Green","Green",NA,NA,"Green","Green","Green","Green",6,12384.2194099214
"CO-09","Coho","North Thompson",2013,"Abs_Abd","Green","Green","Green","Green",NA,NA,"Green","Green","Green","Green",6,13723.2435953578
"CO-09","Coho","North Thompson",2014,"Abs_Abd","Green","Green","Green","Green",NA,"Green","Green","Green","Green","Green",6,11707.5996202296
"CO-09","Coho","North Thompson",2015,"Abs_Abd","Green","Amber","Amber","Green",NA,"Green","Green","Amber","Green","Amber",6,6355.10160696406
"CO-09","Coho","North Thompson",2016,"Abs_Abd","Green","Amber","Amber","Green",NA,"Amber","Green","Amber","Green","Amber",6,6477.24672245105
"CO-09","Coho","North Thompson",2017,"Abs_Abd","Green","Amber","Green","Green",NA,"Amber","Green","Amber","Green","Amber",6,8511.45668818356
"CO-09","Coho","North Thompson",2018,"Abs_Abd","Green","Green","Green","Green",NA,"Amber","Green","Green","Green","Green",6,13046.5244341163
"CO-09","Coho","North Thompson",2019,"Abs_Abd","Green","Green","Green","Green",NA,"Green","Green","Green","Green","Green",6,12603.1333477824
"CO-09","Coho","North Thompson",2020,"Abs_Abd","Green","Green","Green","Green",NA,"Green","Green","Green","Green","Green",6,16388.8270053204
"CO-09","Coho","North Thompson",2021,"Abs_Abd","Green","Green","Green","Green",NA,"Green","Green","Green","Green","Green",6,22248.8729929717
"CO-09","Coho","North Thompson",2022,"Abs_Abd","Green","Green","Green","Green",NA,"Green","Green","Green","Green","Green",6,23775.6313531949
"CO-09","Coho","North Thompson",2023,"Abs_Abd","Green","Green","Green","Green",NA,"Green","Green","Green","Green","Green",6,23387.9294361989
"CO-08","Coho","South Thompson",1995,"Abs_Abd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"CO-08","Coho","South Thompson",1996,"Abs_Abd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"CO-08","Coho","South Thompson",1997,"Abs_Abd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"CO-08","Coho","South Thompson",1998,"Abs_Abd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"CO-08","Coho","South Thompson",1999,"Abs_Abd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"CO-08","Coho","South Thompson",2000,"Abs_Abd","Green","Amber",NA,NA,NA,NA,"Green","Amber","Green","Amber",4,3713.50759178414
"CO-08","Coho","South Thompson",2001,"Abs_Abd","Green","Amber",NA,NA,NA,NA,"Green","Amber","Green","Amber",4,4873.75407342978
"CO-08","Coho","South Thompson",2002,"Abs_Abd","Green","Amber",NA,NA,NA,NA,"Green","Amber","Green","Amber",4,6963.75215167765
"CO-08","Coho","South Thompson",2003,"Abs_Abd","Green","Amber",NA,NA,NA,NA,"Green","Amber","Green","Amber",4,6914.13265351135
"CO-08","Coho","South Thompson",2004,"Abs_Abd","Green","Amber",NA,NA,NA,NA,"Green","Amber","Green","Amber",4,7582.91623022658
"CO-08","Coho","South Thompson",2005,"Abs_Abd","Green","Amber",NA,NA,NA,NA,"Green","Amber","Green","Amber",4,4552.25754987466
"CO-08","Coho","South Thompson",2006,"Abs_Abd","Green","Amber",NA,NA,NA,NA,"Green","Amber","Green","Amber",4,3899.45067871237
"CO-08","Coho","South Thompson",2007,"Abs_Abd","Green","Amber",NA,NA,NA,NA,"Green","Amber","Green","Amber",4,3566.18066377972
"CO-08","Coho","South Thompson",2008,"Abs_Abd","Green","Amber",NA,NA,NA,NA,"Green","Amber","Green","Amber",4,5281.0760022037
"CO-08","Coho","South Thompson",2009,"Abs_Abd","Green","Amber",NA,"Green",NA,NA,"Green","Amber","Green","Amber",5,6454.30815784872
"CO-08","Coho","South Thompson",2010,"Abs_Abd","Green","Amber",NA,"Green",NA,NA,"Green","Amber","Green","Amber",5,5775.46715795131
"CO-08","Coho","South Thompson",2011,"Abs_Abd","Green","Amber",NA,"Amber",NA,NA,"Green","Amber","Green","Amber",5,4838.55690604598
"CO-08","Coho","South Thompson",2012,"Abs_Abd","Green","Amber","Green","Green",NA,NA,"Green","Amber","Green","Amber",6,7335.1265776179
"CO-08","Coho","South Thompson",2013,"Abs_Abd","Green","Amber","Green","Green",NA,NA,"Green","Amber","Green","Amber",6,8245.56601818108
"CO-08","Coho","South Thompson",2014,"Abs_Abd","Green","Amber","Green","Green",NA,"Green","Green","Amber","Green","Amber",6,6713.77015108057
"CO-08","Coho","South Thompson",2015,"Abs_Abd","Green","Amber","Amber","Green",NA,"Green","Green","Amber","Green","Amber",6,3560.97972666825
"CO-08","Coho","South Thompson",2016,"Abs_Abd","Green","Amber","Amber","Green",NA,"Amber","Green","Amber","Green","Amber",6,3712.54903464806
"CO-08","Coho","South Thompson",2017,"Abs_Abd","Green","Amber","Green","Red",NA,"Red","Green","Amber","Green","Amber",6,3869.24161366163
"CO-08","Coho","South Thompson",2018,"Abs_Abd","Green","Amber","Green","Red",NA,"Amber","Green","Amber","Green","Amber",6,5528.31109853643
"CO-08","Coho","South Thompson",2019,"Abs_Abd","Green","Amber","Green","Red",NA,"Amber","Green","Amber","Green","Amber",6,4526.97857235197
"CO-08","Coho","South Thompson",2020,"Abs_Abd","Green","Amber","Green","Amber",NA,"Green","Green","Amber","Green","Amber",6,7202.69759987265
"CO-08","Coho","South Thompson",2021,"Abs_Abd","Green","Amber","Green","Green",NA,"Green","Green","Amber","Green","Amber",6,9751.72687173468
"CO-08","Coho","South Thompson",2022,"Abs_Abd","Green","Amber","Green","Green",NA,"Green","Green","Amber","Green","Amber",6,9830.41553611078
"CO-08","Coho","South Thompson",2023,"Abs_Abd","Green","Amber","Green","Green",NA,"Green","Green","Amber","Green","Amber",6,9885.96182077125
"CO-47","Coho","Lower Fraser",1995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"CO-47","Coho","Lower Fraser",1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"CO-47","Coho","Lower Fraser",1997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"CO-47","Coho","Lower Fraser",1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"CO-47","Coho","Lower Fraser",1999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"CO-47","Coho","Lower Fraser",2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"CO-47","Coho","Lower Fraser",2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"CO-47","Coho","Lower Fraser",2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"CO-47","Coho","Lower Fraser",2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"CO-47","Coho","Lower Fraser",2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"CO-47","Coho","Lower Fraser",2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"CO-47","Coho","Lower Fraser",2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"CO-47","Coho","Lower Fraser",2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"CO-47","Coho","Lower Fraser",2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"CO-47","Coho","Lower Fraser",2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"CO-47","Coho","Lower Fraser",2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"CO-47","Coho","Lower Fraser",2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"CO-47","Coho","Lower Fraser",2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"CO-47","Coho","Lower Fraser",2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"CO-47","Coho","Lower Fraser",2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"CO-47","Coho","Lower Fraser",2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"CO-47","Coho","Lower Fraser",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"CO-47","Coho","Lower Fraser",2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"CO-47","Coho","Lower Fraser",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"CO-47","Coho","Lower Fraser",2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"CO-47","Coho","Lower Fraser",2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"CO-47","Coho","Lower Fraser",2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"CO-47","Coho","Lower Fraser",2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"CO-47","Coho","Lower Fraser",2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"CO-04","Coho","Lillooet",1995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"CO-04","Coho","Lillooet",1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"CO-04","Coho","Lillooet",1997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"CO-04","Coho","Lillooet",1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"CO-04","Coho","Lillooet",1999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"CO-04","Coho","Lillooet",2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"CO-04","Coho","Lillooet",2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"CO-04","Coho","Lillooet",2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"CO-04","Coho","Lillooet",2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"CO-04","Coho","Lillooet",2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"CO-04","Coho","Lillooet",2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"CO-04","Coho","Lillooet",2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"CO-04","Coho","Lillooet",2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"CO-04","Coho","Lillooet",2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"CO-04","Coho","Lillooet",2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"CO-04","Coho","Lillooet",2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"CO-04","Coho","Lillooet",2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"CO-04","Coho","Lillooet",2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"CO-04","Coho","Lillooet",2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"CO-04","Coho","Lillooet",2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"CO-04","Coho","Lillooet",2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"CO-04","Coho","Lillooet",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"CO-04","Coho","Lillooet",2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"CO-04","Coho","Lillooet",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"CO-04","Coho","Lillooet",2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"CO-04","Coho","Lillooet",2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"CO-04","Coho","Lillooet",2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"CO-04","Coho","Lillooet",2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"CO-04","Coho","Lillooet",2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"PKO-01","Pink","Fraser Pink",1995,"Rel_Idx","Green",NA,"Green","Green",NA,NA,"Green",NA,"Green",NA,4,7174584.00000001
"PKO-01","Pink","Fraser Pink",1997,"Rel_Idx","Amber",NA,"Green","Red",NA,NA,"Amber",NA,"Amber",NA,4,2842108
"PKO-01","Pink","Fraser Pink",1999,"Rel_Idx","Amber",NA,"Green","Red",NA,NA,"Amber",NA,"Amber",NA,4,3444982
"PKO-01","Pink","Fraser Pink",2001,"Rel_Idx","Green",NA,"Green","Green",NA,NA,"Green",NA,"Green",NA,4,19813620
"PKO-01","Pink","Fraser Pink",2003,"Rel_Idx","Green",NA,"Green","Green",NA,NA,"Green",NA,"Green",NA,4,22181030
