CU_ID,CU_Name,Species,Year,SpnForAbd_Total,SpnForTrend_Total,SpnForAbd_Wild,SpnForTrend_Wild,Recruits_Wild,Recruits_Total,Abd_StartYr
SEL-06-03,Chilko_S,Sockeye,1968,312879.672,181912,312879.672,181912,2371300,2371300,1950
SEL-06-03,Chilko_S,Sockeye,1969,42661.7334,25519,42661.7334,25519,385793,385793,1950
SEL-06-03,Chilko_S,Sockeye,1970,95881.7816,50923,95881.7816,50923,631130,631130,1950
SEL-06-03,Chilko_S,Sockeye,1971,143249.9809,97365,143249.9809,97365,740253,740253,1950
SEL-06-03,Chilko_S,Sockeye,1972,553477.029,332353,553477.029,332353,1981889,1981889,1950
SEL-06-03,Chilko_S,Sockeye,1973,54489.1225,30231,54489.1225,30231,207582,207582,1950
SEL-06-03,Chilko_S,Sockeye,1974,106254.1974,71127,106254.1974,71127,645809,645809,1950
SEL-06-03,Chilko_S,Sockeye,1975,172614.4438,133782,172614.4438,133782,1396383,1396383,1950
SEL-06-03,Chilko_S,Sockeye,1976,355457.5152,228326,355457.5152,228326,1676112,1676112,1950
SEL-06-03,Chilko_S,Sockeye,1977,34033.293,20385,34033.293,20385,193270,193270,1950
SEL-06-03,Chilko_S,Sockeye,1978,142699.3302,85570,142699.3302,85570,1246777,1246777,1950
SEL-06-03,Chilko_S,Sockeye,1979,205417.5456,147920,205417.5456,147920,1687672,1687672,1950
SEL-06-03,Chilko_S,Sockeye,1980,432866.4436,293234,432866.4436,293234,4394455,4394455,1950
SEL-06-03,Chilko_S,Sockeye,1981,32185.012,20164,32185.012,20164,185203,185203,1950
SEL-06-03,Chilko_S,Sockeye,1982,232226.104,142515,232226.104,142515,1487694,1487694,1950
SEL-06-03,Chilko_S,Sockeye,1983,308215.764,213715,308215.764,213715,1753748,1753748,1950
SEL-06-03,Chilko_S,Sockeye,1984,435418.516,283152,435418.516,283152,503604,503604,1950
SEL-06-03,Chilko_S,Sockeye,1985,70734.937,34979,70734.937,34979,550437,550437,1950
SEL-06-03,Chilko_S,Sockeye,1986,264723.8545,165504,264723.8545,165504,4692771,4692771,1950
SEL-06-03,Chilko_S,Sockeye,1987,221894.4861,268111,221894.4861,268111,4349335,4349335,1950
SEL-06-03,Chilko_S,Sockeye,1988,247586.2744,206206,247586.2744,206206,3137460,3137460,1950
SEL-06-03,Chilko_S,Sockeye,1989,52069.1158,42811,52069.1158,42811,3101966,3101966,1950
SEL-06-03,Chilko_S,Sockeye,1990,807878.9824,497991,807878.9824,497991,2591261,2591261,1950
SEL-06-03,Chilko_S,Sockeye,1991,1004396.97,597537,1004396.97,597537,1255045,1255045,1950
SEL-06-03,Chilko_S,Sockeye,1992,510164.0177,319959,510164.0177,319959,1852267,1852267,1950
SEL-06-03,Chilko_S,Sockeye,1993,551561.6067,322298,551561.6067,322298,3929559,3929559,1950
SEL-06-03,Chilko_S,Sockeye,1994,436507.675,253976,436507.675,253976,1404652,1404652,1950
SEL-06-03,Chilko_S,Sockeye,1995,507892.6072,298027,507892.6072,298027,1224320,1224320,1950
SEL-06-03,Chilko_S,Sockeye,1996,923666.585,504469,923666.585,504469,1335165,1335165,1950
SEL-06-03,Chilko_S,Sockeye,1997,901632.4124,509298,901632.4124,509298,868494,868494,1950
SEL-06-03,Chilko_S,Sockeye,1998,803415.14,467624,803415.14,467624,497517,497517,1950
SEL-06-03,Chilko_S,Sockeye,1999,857152.5138,432565,857152.5138,432565,1559255,1559255,1950
SEL-06-03,Chilko_S,Sockeye,2000,731770.9122,395559,731770.9122,395559,452112,452112,1950
SEL-06-03,Chilko_S,Sockeye,2001,657102.9917,331244,657102.9917,331244,1090728,1090728,1950
SEL-06-03,Chilko_S,Sockeye,2002,381910.9434,215050,381910.9434,215050,1225485,1225485,1950
SEL-06-03,Chilko_S,Sockeye,2003,606556.8691,334896,606556.8691,334896,351206,351206,1950
SEL-06-03,Chilko_S,Sockeye,2004,90273.0198,49193,90273.0198,49193,422076,422076,1950
SEL-06-03,Chilko_S,Sockeye,2005,535538.2264,285065,535538.2264,285065,299762,299762,1950
SEL-06-03,Chilko_S,Sockeye,2006,456754.378,261918,456754.378,261918,4768344,4768344,1950
SEL-06-03,Chilko_S,Sockeye,2007,299307.7458,156518,299307.7458,156518,1072450,1072450,1950
SEL-06-03,Chilko_S,Sockeye,2008,131552.8695,68731,131552.8695,68731,522333,522333,1950
SEL-06-03,Chilko_S,Sockeye,2009,212482.8082,127367,212482.8082,127367,1830773,1830773,1950
SEL-06-03,Chilko_S,Sockeye,2010,2124163.371,1181540,2124163.371,1181540,2745906,2745906,1950
SEL-06-03,Chilko_S,Sockeye,2011,748072.3523,457653,748072.3523,457653,871682,871682,1950
SEL-06-03,Chilko_S,Sockeye,2012,164108.91,90759,164108.91,90759,222796,222796,1950
SEL-06-03,Chilko_S,Sockeye,2013,1183947.209,624483,1183947.209,624483,486825,486825,1950
SEL-06-03,Chilko_S,Sockeye,2014,1025559.571,669181,1025559.571,669181,1639635,1639635,1950
SEL-06-03,Chilko_S,Sockeye,2015,653597.64,429012,653597.64,429012,213908,213908,1950
SEL-06-03,Chilko_S,Sockeye,2016,134499.8076,66013,134499.8076,66013,38111,38111,1950
SEL-06-03,Chilko_S,Sockeye,2017,356268.372,212956,356268.372,212956,1151133,1151133,1950
SEL-06-03,Chilko_S,Sockeye,2018,609460.544,388737,609460.544,388737,1473817,1473817,1950
SEL-06-03,Chilko_S,Sockeye,2019,165920.634,74636,165920.634,74636,457567,457567,1950
SEL-06-03,Chilko_S,Sockeye,2020,51454.8207,27054,51454.8207,27054,87217,87217,1950
SEL-06-03,Chilko_S,Sockeye,2021,899784.9835,539551,899784.9835,539551,NA,NA,1950
SEL-06-03,Chilko_S,Sockeye,2022,872969.2218,484123,872969.2218,484123,NA,NA,1950
SEL-06-03,Chilko_S,Sockeye,2023,343271.0015,240136,343271.0015,240136,NA,NA,1950
SEL-06-02,Chilko_ES,Sockeye,1950,NA,NA,NA,NA,NA,NA,1950
SEL-06-02,Chilko_ES,Sockeye,1951,NA,NA,NA,NA,NA,NA,1950
SEL-06-02,Chilko_ES,Sockeye,1952,NA,NA,NA,NA,NA,NA,1950
SEL-06-02,Chilko_ES,Sockeye,1953,NA,NA,NA,NA,NA,NA,1950
SEL-06-02,Chilko_ES,Sockeye,1954,NA,NA,NA,NA,NA,NA,1950
SEL-06-02,Chilko_ES,Sockeye,1955,NA,NA,NA,NA,NA,NA,1950
SEL-06-02,Chilko_ES,Sockeye,1956,NA,NA,NA,NA,NA,NA,1950
SEL-06-02,Chilko_ES,Sockeye,1957,NA,NA,NA,NA,NA,NA,1950
SEL-06-02,Chilko_ES,Sockeye,1958,NA,NA,NA,NA,NA,NA,1950
SEL-06-02,Chilko_ES,Sockeye,1959,NA,NA,NA,NA,NA,NA,1950
SEL-06-02,Chilko_ES,Sockeye,1960,NA,NA,NA,NA,NA,NA,1950
SEL-06-02,Chilko_ES,Sockeye,1961,NA,NA,NA,NA,NA,NA,1950
SEL-06-02,Chilko_ES,Sockeye,1962,NA,NA,NA,NA,NA,NA,1950
SEL-06-02,Chilko_ES,Sockeye,1963,NA,NA,NA,NA,NA,NA,1950
SEL-06-02,Chilko_ES,Sockeye,1964,NA,NA,NA,NA,NA,NA,1950
SEL-06-02,Chilko_ES,Sockeye,1965,NA,NA,NA,NA,NA,NA,1950
SEL-06-02,Chilko_ES,Sockeye,1966,NA,NA,NA,NA,NA,NA,1950
SEL-06-02,Chilko_ES,Sockeye,1967,NA,NA,NA,NA,NA,NA,1950
SEL-06-02,Chilko_ES,Sockeye,1968,NA,NA,NA,NA,NA,NA,1950
SEL-06-02,Chilko_ES,Sockeye,1969,NA,NA,NA,NA,NA,NA,1950
SEL-06-02,Chilko_ES,Sockeye,1970,NA,NA,NA,NA,NA,NA,1950
SEL-06-02,Chilko_ES,Sockeye,1971,NA,NA,NA,NA,NA,NA,1950
SEL-06-02,Chilko_ES,Sockeye,1972,NA,NA,NA,NA,NA,NA,1950
SEL-06-02,Chilko_ES,Sockeye,1973,NA,NA,NA,NA,NA,NA,1950
SEL-06-02,Chilko_ES,Sockeye,1974,NA,NA,NA,NA,NA,NA,1950
SEL-06-02,Chilko_ES,Sockeye,1975,NA,NA,NA,NA,NA,NA,1950
SEL-06-02,Chilko_ES,Sockeye,1976,NA,NA,NA,NA,NA,NA,1950
SEL-06-02,Chilko_ES,Sockeye,1977,NA,NA,NA,NA,NA,NA,1950
SEL-06-02,Chilko_ES,Sockeye,1978,NA,NA,NA,NA,NA,NA,1950
SEL-06-02,Chilko_ES,Sockeye,1979,NA,NA,NA,NA,NA,NA,1950
SEL-06-02,Chilko_ES,Sockeye,1980,NA,NA,NA,NA,NA,NA,1950
SEL-06-02,Chilko_ES,Sockeye,1981,NA,NA,NA,NA,NA,NA,1950
SEL-06-02,Chilko_ES,Sockeye,1982,NA,NA,NA,NA,NA,NA,1950
SEL-06-02,Chilko_ES,Sockeye,1983,NA,NA,NA,NA,NA,NA,1950
SEL-06-02,Chilko_ES,Sockeye,1984,NA,NA,NA,NA,NA,NA,1950
SEL-06-02,Chilko_ES,Sockeye,1985,NA,NA,NA,NA,NA,NA,1950
SEL-06-02,Chilko_ES,Sockeye,1986,NA,NA,NA,NA,NA,NA,1950
SEL-06-02,Chilko_ES,Sockeye,1987,NA,NA,NA,NA,NA,NA,1950
SEL-06-02,Chilko_ES,Sockeye,1988,NA,NA,NA,NA,NA,NA,1950
SEL-06-02,Chilko_ES,Sockeye,1989,NA,NA,NA,NA,NA,NA,1950
SEL-06-02,Chilko_ES,Sockeye,1990,NA,NA,NA,NA,NA,NA,1950
SEL-06-02,Chilko_ES,Sockeye,1991,NA,NA,NA,NA,NA,NA,1950
SEL-06-02,Chilko_ES,Sockeye,1992,NA,NA,NA,NA,NA,NA,1950
SEL-06-02,Chilko_ES,Sockeye,1993,NA,NA,NA,NA,NA,NA,1950
SEL-06-02,Chilko_ES,Sockeye,1994,NA,NA,NA,NA,NA,NA,1950
SEL-06-02,Chilko_ES,Sockeye,1995,NA,NA,NA,NA,NA,NA,1950
SEL-06-02,Chilko_ES,Sockeye,1996,NA,NA,NA,NA,NA,NA,1950
SEL-06-02,Chilko_ES,Sockeye,1997,NA,NA,NA,NA,NA,NA,1950
SEL-06-02,Chilko_ES,Sockeye,1998,NA,NA,NA,NA,NA,NA,1950
SEL-06-02,Chilko_ES,Sockeye,1999,NA,NA,NA,NA,NA,NA,1950
SEL-06-02,Chilko_ES,Sockeye,2000,NA,NA,NA,NA,NA,NA,1950
SEL-06-02,Chilko_ES,Sockeye,2001,NA,NA,NA,NA,NA,NA,1950
SEL-06-02,Chilko_ES,Sockeye,2002,NA,NA,NA,NA,NA,NA,1950
SEL-06-02,Chilko_ES,Sockeye,2003,NA,NA,NA,NA,NA,NA,1950
SEL-06-02,Chilko_ES,Sockeye,2004,NA,NA,NA,NA,NA,NA,1950
SEL-06-02,Chilko_ES,Sockeye,2005,NA,NA,NA,NA,NA,NA,1950
SEL-06-02,Chilko_ES,Sockeye,2006,NA,NA,NA,NA,NA,NA,1950
SEL-06-02,Chilko_ES,Sockeye,2007,NA,NA,NA,NA,NA,NA,1950
SEL-06-02,Chilko_ES,Sockeye,2008,NA,NA,NA,NA,NA,NA,1950
SEL-06-02,Chilko_ES,Sockeye,2009,NA,NA,NA,NA,NA,NA,1950
SEL-06-02,Chilko_ES,Sockeye,2010,NA,NA,NA,NA,NA,NA,1950
SEL-06-02,Chilko_ES,Sockeye,2011,NA,NA,NA,NA,NA,NA,1950
SEL-06-02,Chilko_ES,Sockeye,2012,NA,NA,NA,NA,NA,NA,1950
SEL-06-02,Chilko_ES,Sockeye,2013,NA,NA,NA,NA,NA,NA,1950
SEL-06-02,Chilko_ES,Sockeye,2014,NA,NA,NA,NA,NA,NA,1950
SEL-06-02,Chilko_ES,Sockeye,2015,NA,NA,NA,NA,NA,NA,1950
SEL-06-02,Chilko_ES,Sockeye,2016,NA,NA,NA,NA,NA,NA,1950
SEL-06-02,Chilko_ES,Sockeye,2017,NA,NA,NA,NA,NA,NA,1950
SEL-06-02,Chilko_ES,Sockeye,2018,NA,NA,NA,NA,NA,NA,1950
SEL-06-02,Chilko_ES,Sockeye,2019,NA,NA,NA,NA,NA,NA,1950
SEL-06-02,Chilko_ES,Sockeye,2020,NA,NA,NA,NA,NA,NA,1950
SEL-06-02,Chilko_ES,Sockeye,2021,NA,NA,NA,NA,NA,NA,1950
SEL-06-02,Chilko_ES,Sockeye,2022,NA,NA,NA,NA,NA,NA,1950
SEL-06-02,Chilko_ES,Sockeye,2023,NA,NA,NA,NA,NA,NA,1950
SEL-06-07,Fran_Fras_S,Sockeye,1950,130446.3895,77410,130446.3895,77410,934487,934487,1950
SEL-06-07,Fran_Fras_S,Sockeye,1951,90071.25,51413,90071.25,51413,455341,455341,1950
SEL-06-07,Fran_Fras_S,Sockeye,1952,39216.9024,19920,39216.9024,19920,110678,110678,1950
SEL-06-07,Fran_Fras_S,Sockeye,1953,40895.2604,20388,40895.2604,20388,174215,174215,1950
SEL-06-07,Fran_Fras_S,Sockeye,1954,136439.9862,72273,136439.9862,72273,1207988,1207988,1950
SEL-06-07,Fran_Fras_S,Sockeye,1955,49757.3963,29937,49757.3963,29937,629768,629768,1950
SEL-06-07,Fran_Fras_S,Sockeye,1956,37746.116,21686,37746.116,21686,246643,246643,1950
SEL-06-07,Fran_Fras_S,Sockeye,1957,36199.1234,18044,36199.1234,18044,151835,151835,1950
SEL-06-07,Fran_Fras_S,Sockeye,1958,111588.7191,61581,111588.7191,61581,339304,339304,1950
SEL-06-07,Fran_Fras_S,Sockeye,1959,78250.2435,41872,78250.2435,41872,541403,541403,1950
SEL-06-07,Fran_Fras_S,Sockeye,1960,37923.552,22718,37923.552,22718,164495,164495,1950
SEL-06-07,Fran_Fras_S,Sockeye,1961,33366.456,18136,33366.456,18136,147114,147114,1950
SEL-06-07,Fran_Fras_S,Sockeye,1962,84089.6175,44532,84089.6175,44532,589405,589405,1950
SEL-06-07,Fran_Fras_S,Sockeye,1963,77724.64,41535,77724.64,41535,726949,726949,1950
SEL-06-07,Fran_Fras_S,Sockeye,1964,30241.31,16161,30241.31,16161,177643,177643,1950
SEL-06-07,Fran_Fras_S,Sockeye,1965,38254.6505,20479,38254.6505,20479,243472,243472,1950
SEL-06-07,Fran_Fras_S,Sockeye,1966,95691.0825,51509,95691.0825,51509,359073,359073,1950
SEL-06-07,Fran_Fras_S,Sockeye,1967,55006.924,32467,55006.924,32467,550236,550236,1950
SEL-06-07,Fran_Fras_S,Sockeye,1968,26948.5632,13680,26948.5632,13680,129737,129737,1950
SEL-06-07,Fran_Fras_S,Sockeye,1969,44324.3477,25629,44324.3477,25629,253114,253114,1950
SEL-06-07,Fran_Fras_S,Sockeye,1970,41922.5738,26727,41922.5738,26727,232938,232938,1950
SEL-06-07,Fran_Fras_S,Sockeye,1971,38579.652,20147,38579.652,20147,508759,508759,1950
SEL-06-07,Fran_Fras_S,Sockeye,1972,36112.8,19938,36112.8,19938,756010,756010,1950
SEL-06-07,Fran_Fras_S,Sockeye,1973,29382.4256,15424,29382.4256,15424,85890,85890,1950
SEL-06-07,Fran_Fras_S,Sockeye,1974,40007.8575,23718,40007.8575,23718,301286,301286,1950
SEL-06-07,Fran_Fras_S,Sockeye,1975,111968.8524,68451,111968.8524,68451,1897353,1897353,1950
SEL-06-07,Fran_Fras_S,Sockeye,1976,131982.6904,63865,131982.6904,63865,244207,244207,1950
SEL-06-07,Fran_Fras_S,Sockeye,1977,20348.1963,10894,20348.1963,10894,265626,265626,1950
SEL-06-07,Fran_Fras_S,Sockeye,1978,57360.7622,32528,57360.7622,32528,436545,436545,1950
SEL-06-07,Fran_Fras_S,Sockeye,1979,269623.0432,152583,269623.0432,152583,623893,623893,1950
SEL-06-07,Fran_Fras_S,Sockeye,1980,52416.375,28477,52416.375,28477,755199,755199,1950
SEL-06-07,Fran_Fras_S,Sockeye,1981,21014.0728,12030,21014.0728,12030,285870,285870,1950
SEL-06-07,Fran_Fras_S,Sockeye,1982,62950.056,34888,62950.056,34888,355873,355873,1950
SEL-06-07,Fran_Fras_S,Sockeye,1983,111822.7788,61357,111822.7788,61357,1256351,1256351,1950
SEL-06-07,Fran_Fras_S,Sockeye,1984,59695.1901,32672,59695.1901,32672,1011019,1011019,1950
SEL-06-07,Fran_Fras_S,Sockeye,1985,40149.8163,21969,40149.8163,21969,128655,128655,1950
SEL-06-07,Fran_Fras_S,Sockeye,1986,74938.867,44564,74938.867,44564,561822,561822,1950
SEL-06-07,Fran_Fras_S,Sockeye,1987,183960.5775,98179,183960.5775,98179,435662,435662,1950
SEL-06-07,Fran_Fras_S,Sockeye,1988,333468.9438,200537,333468.9438,200537,991341,991341,1950
SEL-06-07,Fran_Fras_S,Sockeye,1989,38804.9673,15903,38804.9673,15903,222259,222259,1950
SEL-06-07,Fran_Fras_S,Sockeye,1990,93356.48,56537,93356.48,56537,950691,950691,1950
SEL-06-07,Fran_Fras_S,Sockeye,1991,94400.0916,54349,94400.0916,54349,336310,336310,1950
SEL-06-07,Fran_Fras_S,Sockeye,1992,97430.3176,55138,97430.3176,55138,868186,868186,1950
SEL-06-07,Fran_Fras_S,Sockeye,1993,87719.5872,42861,87719.5872,42861,309831,309831,1950
SEL-06-07,Fran_Fras_S,Sockeye,1994,123065.4418,63584,123065.4418,63584,682058,682058,1950
SEL-06-07,Fran_Fras_S,Sockeye,1995,87823.7484,41135,87823.7484,41135,183884,183884,1950
SEL-06-07,Fran_Fras_S,Sockeye,1996,309650.1447,167624,309650.1447,167624,811978,811978,1950
SEL-06-07,Fran_Fras_S,Sockeye,1997,51692.3666,23241,51692.3666,23241,125173,125173,1950
SEL-06-07,Fran_Fras_S,Sockeye,1998,183079.1542,96961,183079.1542,96961,637924,637924,1950
SEL-06-07,Fran_Fras_S,Sockeye,1999,125994.7577,66080,125994.7577,66080,174462,174462,1950
SEL-06-07,Fran_Fras_S,Sockeye,2000,346743.6924,195386,346743.6924,195386,717671,717671,1950
SEL-06-07,Fran_Fras_S,Sockeye,2001,138039.5853,61590,138039.5853,61590,287128,287128,1950
SEL-06-07,Fran_Fras_S,Sockeye,2002,321646.0537,177618,321646.0537,177618,248328,248328,1950
SEL-06-07,Fran_Fras_S,Sockeye,2003,77968.0512,43829,77968.0512,43829,49127,49127,1950
SEL-06-07,Fran_Fras_S,Sockeye,2004,86651.262,53755,86651.262,53755,245750,245750,1950
SEL-06-07,Fran_Fras_S,Sockeye,2005,174720.5133,102247,174720.5133,102247,11499,11499,1950
SEL-06-07,Fran_Fras_S,Sockeye,2006,145702.3911,79834,145702.3911,79834,470859,470859,1950
SEL-06-07,Fran_Fras_S,Sockeye,2007,38848.32,19626,38848.32,19626,138241,138241,1950
SEL-06-07,Fran_Fras_S,Sockeye,2008,137964.8469,73798,137964.8469,73798,274481,274481,1950
SEL-06-07,Fran_Fras_S,Sockeye,2009,27444.6065,15770,27444.6065,15770,202165,202165,1950
SEL-06-07,Fran_Fras_S,Sockeye,2010,195989.7695,109383,195989.7695,109383,1629887,1629887,1950
SEL-06-07,Fran_Fras_S,Sockeye,2011,51112.9174,25856,51112.9174,25856,54886,54886,1950
SEL-06-07,Fran_Fras_S,Sockeye,2012,78931.424,50572,78931.424,50572,49370,49370,1950
SEL-06-07,Fran_Fras_S,Sockeye,2013,97551.7103,54130,97551.7103,54130,147454,147454,1950
SEL-06-07,Fran_Fras_S,Sockeye,2014,458122.7007,240406,458122.7007,240406,392081,392081,1950
SEL-06-07,Fran_Fras_S,Sockeye,2015,94146.899,47613,94146.899,47613,73885,73885,1950
SEL-06-07,Fran_Fras_S,Sockeye,2016,29820.8219,15775,29820.8219,15775,42125,42125,1950
SEL-06-07,Fran_Fras_S,Sockeye,2017,89387.3354,49425,89387.3354,49425,151620,151620,1950
SEL-06-07,Fran_Fras_S,Sockeye,2018,176667.403,95963,176667.403,95963,128932,128932,1950
SEL-06-07,Fran_Fras_S,Sockeye,2019,45720.3451,26723,45720.3451,26723,51538,51538,1950
SEL-06-07,Fran_Fras_S,Sockeye,2020,43798.6141,22136,43798.6141,22136,70248,70248,1950
SEL-06-07,Fran_Fras_S,Sockeye,2021,117665.6897,62122,117665.6897,62122,NA,NA,1950
SEL-06-07,Fran_Fras_S,Sockeye,2022,122757.5388,57153,122757.5388,57153,NA,NA,1950
SEL-06-07,Fran_Fras_S,Sockeye,2023,105571.461,54252,105571.461,54252,NA,NA,1950
SEL-03-02,Cultus_L,Sockeye,1950,29928,29928,29928,29928,101664,101664,1948
SEL-03-02,Cultus_L,Sockeye,1951,12677,12677,12677,12677,170570,170570,1948
SEL-03-02,Cultus_L,Sockeye,1952,17833,17833,17833,17833,44265,44265,1948
SEL-03-02,Cultus_L,Sockeye,1953,11543,11543,11543,11543,63172,63172,1948
SEL-03-02,Cultus_L,Sockeye,1954,22036,22036,22036,22036,63564,63564,1948
SEL-03-02,Cultus_L,Sockeye,1955,25922,25922,25922,25922,275674,275674,1948
SEL-03-02,Cultus_L,Sockeye,1956,13718,13718,13718,13718,36232,36232,1948
SEL-03-02,Cultus_L,Sockeye,1957,20375,20375,20375,20375,27988,27988,1948
SEL-03-02,Cultus_L,Sockeye,1958,13324,13324,13324,13324,47366,47366,1948
SEL-03-02,Cultus_L,Sockeye,1959,47779,47779,47779,47779,52080,52080,1948
SEL-03-02,Cultus_L,Sockeye,1960,17640,17640,17640,17640,23020,23020,1948
SEL-03-02,Cultus_L,Sockeye,1961,13396,13396,13396,13396,5954,5954,1948
SEL-03-02,Cultus_L,Sockeye,1962,26997,26997,26997,26997,35483,35483,1948
SEL-03-02,Cultus_L,Sockeye,1963,20303,20303,20303,20303,134623,134623,1948
SEL-03-02,Cultus_L,Sockeye,1964,11067,11067,11067,11067,69246,69246,1948
SEL-03-02,Cultus_L,Sockeye,1965,2455,2455,2455,2455,19606,19606,1948
SEL-03-02,Cultus_L,Sockeye,1966,16919,16919,16919,16919,40514,40514,1948
SEL-03-02,Cultus_L,Sockeye,1967,33198,33198,33198,33198,102785,102785,1948
SEL-03-02,Cultus_L,Sockeye,1968,25314,25314,25314,25314,42418,42418,1948
SEL-03-02,Cultus_L,Sockeye,1969,5942,5942,5942,5942,5031,5031,1948
SEL-03-02,Cultus_L,Sockeye,1970,13941,13941,13941,13941,44947,44947,1948
SEL-03-02,Cultus_L,Sockeye,1971,9128,9128,9128,9128,48028,48028,1948
SEL-03-02,Cultus_L,Sockeye,1972,10366,10366,10366,10366,30023,30023,1948
SEL-03-02,Cultus_L,Sockeye,1973,641,641,641,641,669,669,1948
SEL-03-02,Cultus_L,Sockeye,1974,8984,8984,8984,8984,29657,29657,1948
SEL-03-02,Cultus_L,Sockeye,1975,11349,11349,11349,11349,122507,122507,1948
SEL-03-02,Cultus_L,Sockeye,1976,4435,4435,4435,4435,6109,6109,1948
SEL-03-02,Cultus_L,Sockeye,1977,82,82,82,82,1457,1457,1948
SEL-03-02,Cultus_L,Sockeye,1978,5076,5076,5076,5076,69111,69111,1948
SEL-03-02,Cultus_L,Sockeye,1979,32031,32031,32031,32031,108244,108244,1948
SEL-03-02,Cultus_L,Sockeye,1980,1657,1657,1657,1657,4639,4639,1948
SEL-03-02,Cultus_L,Sockeye,1981,256,256,256,256,965,965,1948
SEL-03-02,Cultus_L,Sockeye,1982,16725,16725,16725,16725,17948,17948,1948
SEL-03-02,Cultus_L,Sockeye,1983,19944,19944,19944,19944,95903,95903,1948
SEL-03-02,Cultus_L,Sockeye,1984,994,994,994,994,9106,9106,1948
SEL-03-02,Cultus_L,Sockeye,1985,424,424,424,424,2102,2102,1948
SEL-03-02,Cultus_L,Sockeye,1986,3256,3256,3256,3256,10278,10278,1948
SEL-03-02,Cultus_L,Sockeye,1987,32184,32184,32184,32184,65836,65836,1948
SEL-03-02,Cultus_L,Sockeye,1988,861,861,861,861,7726,7726,1948
SEL-03-02,Cultus_L,Sockeye,1989,418,418,418,418,10741,10741,1948
SEL-03-02,Cultus_L,Sockeye,1990,1860,1860,1860,1860,24567,24567,1948
SEL-03-02,Cultus_L,Sockeye,1991,20157,20157,20157,20157,17355,17355,1948
SEL-03-02,Cultus_L,Sockeye,1992,1203,1203,1203,1203,1813,1813,1948
SEL-03-02,Cultus_L,Sockeye,1993,1063,1063,1063,1063,934,934,1948
SEL-03-02,Cultus_L,Sockeye,1994,4399,4399,4399,4399,2441,2441,1948
SEL-03-02,Cultus_L,Sockeye,1995,10316,10316,10316,10316,14536,14536,1948
SEL-03-02,Cultus_L,Sockeye,1996,2022,2022,2022,2022,1503,1503,1948
SEL-03-02,Cultus_L,Sockeye,1997,88,88,88,88,717,717,1948
SEL-03-02,Cultus_L,Sockeye,1998,1959,1959,1959,1959,6025,6025,1948
SEL-03-02,Cultus_L,Sockeye,1999,12392,12392,12392,12392,2843,2843,1948
SEL-03-02,Cultus_L,Sockeye,2000,1227,1227,1227,1227,80,80,1948
SEL-03-02,Cultus_L,Sockeye,2001,515,515,515,515,212,212,1948
SEL-03-02,Cultus_L,Sockeye,2002,4873,4873,4873,4873,5110,5110,1948
SEL-03-02,Cultus_L,Sockeye,2003,1939,1939,1939,1939,716,716,1948
SEL-03-02,Cultus_L,Sockeye,2004,52,52,52,52,1207,1207,1948
SEL-03-02,Cultus_L,Sockeye,2005,112,112,112,112,906,906,1948
SEL-03-02,Cultus_L,Sockeye,2006,3509,3509,3509,3509,20166,20166,1948
SEL-03-02,Cultus_L,Sockeye,2007,538,538,538,538,12500,12500,1948
SEL-03-02,Cultus_L,Sockeye,2008,340,340,340,340,1936,1936,1948
SEL-03-02,Cultus_L,Sockeye,2009,705,705,705,705,2669,2669,1948
SEL-03-02,Cultus_L,Sockeye,2010,9669,9669,9669,9669,18768,18768,1948
SEL-03-02,Cultus_L,Sockeye,2011,6948,6948,6948,6948,1623,1623,1948
SEL-03-02,Cultus_L,Sockeye,2012,835,835,835,835,3987,3987,1948
SEL-03-02,Cultus_L,Sockeye,2013,2106,2106,2106,2106,734,734,1948
SEL-03-02,Cultus_L,Sockeye,2014,4378,4378,4378,4378,1441,1441,1948
SEL-03-02,Cultus_L,Sockeye,2015,1113,1113,1113,1113,54,54,1948
SEL-03-02,Cultus_L,Sockeye,2016,2387,2387,2387,2387,254,254,1948
SEL-03-02,Cultus_L,Sockeye,2017,673,673,673,673,NA,NA,1948
SEL-03-02,Cultus_L,Sockeye,2018,336,336,336,336,307,307,1948
SEL-03-02,Cultus_L,Sockeye,2019,23,23,23,23,NA,NA,1948
SEL-03-02,Cultus_L,Sockeye,2020,110,110,110,110,NA,NA,1948
SEL-03-02,Cultus_L,Sockeye,2021,277,277,277,277,NA,NA,1948
SEL-03-02,Cultus_L,Sockeye,2022,1031,1031,1031,1031,NA,NA,1948
SEL-03-02,Cultus_L,Sockeye,2023,49,49,49,49,NA,NA,1948
SER-03,Harrison_R,Sockeye,1990,4515,1888,4515,1888,125888,125888,1990
SER-03,Harrison_R,Sockeye,1991,14767.5,7958,14767.5,7958,38111,38111,1990
SER-03,Harrison_R,Sockeye,1992,313,172,313,172,3736,3736,1990
SER-03,Harrison_R,Sockeye,1993,3250.1808,2271,3250.1808,2271,19096,19096,1990
SER-03,Harrison_R,Sockeye,1994,9293.3005,6087,9293.3005,6087,20682,20682,1990
SER-03,Harrison_R,Sockeye,1995,16458.4672,6758,16458.4672,6758,49813,49813,1990
SER-03,Harrison_R,Sockeye,1996,15302.105,8255,15302.105,8255,7560,7560,1990
SER-03,Harrison_R,Sockeye,1997,1408.6412,1084,1408.6412,1084,82240,82240,1990
SER-03,Harrison_R,Sockeye,1998,4451.04,3012,4451.04,3012,64210,64210,1990
